Name,StopCode,Type,Latitude,Longitude
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
WESFLEUR ATLANTIS,Taxi_code,Taxi,-33.565259,18.494204
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
WESFLEUR ATLANTIS,Taxi_code,Taxi,-33.565259,18.494204
WESFLEUR ATLANTIS,Taxi_code,Taxi,-33.565259,18.494204
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
SAXONSEA ATLANTIS,Taxi_code,Taxi,-33.550674,18.488059
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
SAXONSEA ATLANTIS,Taxi_code,Taxi,-33.550674,18.488059
SAXONSEA ATLANTIS,Taxi_code,Taxi,-33.550674,18.488059
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
WESFLEUR ATLANTIS,Taxi_code,Taxi,-33.565259,18.494204
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
VREDENBURG,Taxi_code,Taxi,-33.937756,18.470134
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
LAMBERTSBAAI,Taxi_code,Taxi,0,0
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
WESFLEUR ATLANTIS,Taxi_code,Taxi,-33.565259,18.494204
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
SALDANHA,Taxi_code,Taxi,-33.947463,18.402054
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
WESFLEUR ATLANTIS,Taxi_code,Taxi,-33.565259,18.494204
CAPE TOWN STATION,Taxi_code,Taxi,-33.934091,18.417883
KOEBERG POWER STATION,Taxi_code,Taxi,-33.677591,18.434947
CAPE TOWN STATION,Taxi_code,Taxi,-33.934091,18.417883
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
WESTLAKE - BLUE ROUTE,Taxi_code,Taxi,0,0
SURBURBAN BLISS,Taxi_code,Taxi,0,0
TYGERBERG STATION,Taxi_code,Taxi,-33.905439,18.630432
TYGERBERG,Taxi_code,Taxi,-33.876143,18.575669
TYGERBERG STATION,Taxi_code,Taxi,-33.905439,18.630432
ELSIES RIVER,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN STATION,Taxi_code,Taxi,-33.934091,18.417883
SHOPRITE KUILSRIVER,Taxi_code,Taxi,0,0
ZEVENWACHT MALL,Taxi_code,Taxi,0,0
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
GUGULETHU,Taxi_code,Taxi,-34.021253,18.61284
SAMORA MACHEL,Taxi_code,Taxi,-34.021253,18.61284
NYANGA JUNCTION,Taxi_code,Taxi,-34.021253,18.61284
LOWER CROSS ROADS,Taxi_code,Taxi,0,0
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
NYANGA JUNCTION,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MELTON ROSE,Taxi_code,Taxi,-33.989556,18.720553
ZEVENWACHT MALL,Taxi_code,Taxi,0,0
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
WYNBERG (CONSTANTIA),Taxi_code,Taxi,-33.937756,18.470134
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
PHILIPPI STATION,Taxi_code,Taxi,-34.021253,18.61284
MELTON ROSE,Taxi_code,Taxi,-33.989556,18.720553
VRYGROND,Taxi_code,Taxi,-34.083927,18.48761
FISH HOEK,Taxi_code,Taxi,-34.132976,18.379456
TYGERBERG STATION,Taxi_code,Taxi,-33.905439,18.630432
SURBURBAN BLISS,Taxi_code,Taxi,0,0
ELSIES RIVER,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
ZEVENWACHT MALL,Taxi_code,Taxi,0,0
SHOPRITE KUILSRIVER,Taxi_code,Taxi,0,0
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
NYANGA JUNCTION,Taxi_code,Taxi,-34.021253,18.61284
SAMORA MACHEL,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
ZEVENWACHT MALL,Taxi_code,Taxi,0,0
MELTON ROSE,Taxi_code,Taxi,-33.989556,18.720553
WYNBERG (CONSTANTIA),Taxi_code,Taxi,-33.937756,18.470134
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
PHILIPPI STATION,Taxi_code,Taxi,-34.021253,18.61284
MELTON ROSE,Taxi_code,Taxi,-33.989556,18.720553
FISH HOEK,Taxi_code,Taxi,-34.132976,18.379456
MFULENI RANK,Taxi_code,Taxi,0,0
EXTENSION 3,Taxi_code,Taxi,-34.024529,18.362226
LANGA/EPPING,Taxi_code,Taxi,-33.937756,18.470134
CAPE TOWN (STATION DECK),Taxi_code,Taxi,-33.934091,18.417883
MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CLAREMONT (LANSDOWNE RD,Taxi_code,Taxi,-33.937756,18.470134
MELKBOSSTRAND - KILLARNEY,Taxi_code,Taxi,0,0
FISH HOEK,Taxi_code,Taxi,-34.132976,18.379456
FISH HOEK,Taxi_code,Taxi,-34.132976,18.379456
