ID,NAME,xcoord,ycoord
1659,Oxford Earl,18.3501250005025,-34.0399699997441
1660,Lancaster,18.3492220003861,-34.0364200003515
1661,Daphne,18.3480539995445,-34.0326570008849
1662,Helgarda,18.3496890014222,-34.0277110002855
1663,Ruyteplaats,18.3499690003786,-34.0133529997216
1664,Mount Rhodes,18.3511980000198,-34.019586999714
1665,Llandudno,18.3475250010866,-34.0066500008933
1666,Oudekraal,18.3509879998344,-33.9883709995068
1667,Koeel Bay,18.3713890006435,-33.9705009997223
1668,Bakoven,18.3736729991104,-33.962976999847
1669,Barley Bay,18.3772460007013,-33.958892000125
1670,Whale Rock,18.3770750007771,-33.9532790005971
1671,Camps Bay,18.3788370002289,-33.9500120003367
1672,Glen Beach,18.3786329991531,-33.9470509995362
1673,Maidens Cove,18.3762849995792,-33.9442739997395
1674,Clifton 4th,18.3755000001818,-33.9417730001698
1675,Clifton 3rd,18.3771490002746,-33.9401289997269
1676,Clifton 2nd,18.3782850007298,-33.9370509995147
1677,Clifton,18.3781339999022,-33.9335040005793
1678,Wigtown,18.4064319993346,-33.9075200004827
1679,Upper Portswood,18.4132060005635,-33.9091899993043
1680,Gallows Hill,18.4162460009119,-33.9119759998731
1681,Alfred,18.4185569989204,-33.915970000127
1682,Riebeeck,18.4209429996297,-33.9182149993043
1683,Hill,18.402539000297,-33.9077850000033
1684,Adderley,18.424797999982,-33.9204550007084
1685,Camberwell,18.395823999871,-33.909212000656
1686,Ellerslie,18.3982969996721,-33.9081660004678
1687,Hill,18.4033770004586,-33.9078160003909
1688,Wigtown,18.4069919997801,-33.9075720002066
1689,Upper Portswood,18.4130879999117,-33.9092099997766
1690,Gallows Hill,18.41610500041,-33.9119829995538
1691,Riebeeck,18.4208299999154,-33.9182909992134
1692,Alfred,18.4182180002972,-33.9152949996746
1693,Ellerslie,18.3979579995477,-33.9080810003934
1694,Hangberg,18.3415370004251,-34.0539939997697
1695,Oceana,18.3447850012717,-34.0558579995858
1696,Atlantic Skipper,18.346382000966,-34.0545549992986
1697,Fishmarket,18.3454879995194,-34.0493060002581
1698,Northshore,18.3480329995471,-34.0469919997113
1699,Lower Victoria,18.3505519999886,-34.0431720001228
1700,Oxford Earl,18.350097000114,-34.0397639999588
1701,Lancaster,18.3492690004293,-34.0365430003709
1702,Daphne,18.3480710002079,-34.033550000609
1703,Helgarda,18.3495679996595,-34.0279849990298
1704,Mount Rhodes,18.3512359990335,-34.0199300001118
1705,Ruyteplaats,18.3501319998212,-34.0142840007992
1706,Llandudno,18.3475010001872,-34.0055639998817
1707,Oudekraal,18.3505719996998,-33.9883820004595
1708,Koeel Bay,18.3715369995037,-33.9708969996334
1709,Bakoven,18.3735500005132,-33.9631389998222
1710,Barley Bay,18.3769110005934,-33.9592080002207
1711,Whale Rock,18.3765399997311,-33.9551280004019
1712,Camps Bay,18.3781790003425,-33.9512440000717
1713,Glen Beach,18.3789519999922,-33.9485560002664
1714,Maidens Cove,18.3766870003267,-33.9447499997833
1715,Clifton 4th,18.3757489994495,-33.9415250007087
1716,Clifton 3rd,18.377448000192,-33.9398279995953
1717,Clifton 2nd,18.3782660000181,-33.9374800004852
1718,Clifton,18.378172000786,-33.9336360001645
1719,Bantry Bay,18.3789920009082,-33.926478999148
1720,Koosani,18.379502000509,-33.9244340002668
1721,Adderley,18.4246760007703,-33.9208449996091
1722,Sea Point High,18.3940839998056,-33.9106879998296
1723,Firmount,18.3919019992448,-33.9132229998792
1724,Sea Point,18.3900130003611,-33.9154209996735
1725,Arthur's,18.3879370007094,-33.9178660004738
1726,Clarens,18.3856609995649,-33.9195399996765
1727,Kei Apple,18.3831160002194,-33.9211469997388
1728,Tramway,18.3812290002058,-33.9221950001056
1729,Camberwell,18.3963869995217,-33.9088879995556
1730,Sea Point High,18.3937649999626,-33.9110529992788
1731,Firmount,18.3925110001166,-33.9125080004854
1732,Sea Point,18.3902250004818,-33.9151749996981
1733,Arthur's,18.3882970002601,-33.9174409999515
1734,Clarens,18.3859190005375,-33.9193779994529
1735,Kei Apple,18.3835090004145,-33.9208989999603
1736,Tramway,18.3817150011423,-33.9219299996261
1737,Koosani,18.3798880004992,-33.9240970003026
1738,Bantry Bay,18.3785179992411,-33.9270790003245
1739,Hill,18.4033770004586,-33.9078160003909
1740,Ellerslie,18.3982969996721,-33.9081660004678
1741,Camberwell,18.395823999871,-33.909212000656
1742,Valley,18.3509859998886,-34.0304760004454
1743,Imizamo Yethu,18.3556970000723,-34.0299109998565
1744,Berg-en-Dal,18.3571790000445,-34.0366619995896
1745,Scott,18.3587990008604,-34.0395460001202
1746,Military,18.3593710004389,-34.0426450002502
1747,Hout Bay,18.3590409999789,-34.0453169989277
1748,Helgarda,18.3496890014222,-34.0277110002855
1749,Ruyteplaats,18.3499690003786,-34.0133529997216
1750,Mount Rhodes,18.3511980000198,-34.019586999714
1751,Llandudno,18.3475250010866,-34.0066500008933
1752,Oudekraal,18.3509879998344,-33.9883709995068
1753,Koeel Bay,18.3713890006435,-33.9705009997223
1754,Bakoven,18.3736729991104,-33.962976999847
1755,Barley Bay,18.3772460007013,-33.958892000125
1756,Whale Rock,18.3770750007771,-33.9532790005971
1757,Camps Bay,18.3788370002289,-33.9500120003367
1758,Glen Beach,18.3786329991531,-33.9470509995362
1759,Maidens Cove,18.3762849995792,-33.9442739997395
1760,Clifton 4th,18.3755000001818,-33.9417730001698
1761,Clifton 3rd,18.3771490002746,-33.9401289997269
1762,Clifton 2nd,18.3782850007298,-33.9370509995147
1763,Clifton,18.3781339999022,-33.9335040005793
1764,Wigtown,18.4064319993346,-33.9075200004827
1765,Upper Portswood,18.4132060005635,-33.9091899993043
1766,Gallows Hill,18.4162460009119,-33.9119759998731
1767,Alfred,18.4185569989204,-33.915970000127
1768,Riebeeck,18.4209429996297,-33.9182149993043
1769,Adderley,18.424797999982,-33.9204550007084
1770,Wigtown,18.4069919997801,-33.9075720002066
1771,Upper Portswood,18.4130879999117,-33.9092099997766
1772,Gallows Hill,18.41610500041,-33.9119829995538
1773,Riebeeck,18.4208299999154,-33.9182909992134
1774,Alfred,18.4182180002972,-33.9152949996746
1775,Llandudno,18.3475010001872,-34.0055639998817
1776,Oudekraal,18.3505719996998,-33.9883820004595
1777,Koeel Bay,18.3715369995037,-33.9708969996334
1778,Bakoven,18.3735500005132,-33.9631389998222
1779,Barley Bay,18.3769110005934,-33.9592080002207
1780,Whale Rock,18.3765399997311,-33.9551280004019
1781,Camps Bay,18.3781790003425,-33.9512440000717
1782,Glen Beach,18.3789519999922,-33.9485560002664
1783,Maidens Cove,18.3766870003267,-33.9447499997833
1784,Clifton 4th,18.3757489994495,-33.9415250007087
1785,Clifton 3rd,18.377448000192,-33.9398279995953
1786,Clifton 2nd,18.3782660000181,-33.9374800004852
1787,Clifton,18.378172000786,-33.9336360001645
1788,Bantry Bay,18.3789920009082,-33.926478999148
1789,Koosani,18.379502000509,-33.9244340002668
1790,Adderley,18.4246760007703,-33.9208449996091
1791,Sea Point High,18.3940839998056,-33.9106879998296
1792,Firmount,18.3919019992448,-33.9132229998792
1793,Sea Point,18.3900130003611,-33.9154209996735
1794,Arthur's,18.3879370007094,-33.9178660004738
1795,Clarens,18.3856609995649,-33.9195399996765
1796,Kei Apple,18.3831160002194,-33.9211469997388
1797,Tramway,18.3812290002058,-33.9221950001056
1798,Hout Bay,18.359059999415,-34.0453150002749
1799,Military,18.3593729997549,-34.0426260002957
1800,Scott,18.358956999181,-34.039834999855
1801,Berg-en-Dal,18.3575249992267,-34.0372770001767
1802,Imizamo Yethu,18.3552169995743,-34.0299559999855
1803,Valley,18.3515060000869,-34.0303970009593
1804,Ruyteplaats,18.3501319998212,-34.0142840007992
1805,Mount Rhodes,18.3512359990335,-34.0199300001118
1806,Helgarda,18.3495840004588,-34.0279870002426
1807,Civic Centre,18.4297489992939,-33.9207379998985
1808,Airport,18.5952159993637,-33.969176000184
1809,Airport,18.5952159993637,-33.969176000184
1810,Civic Centre,18.4297220007067,-33.9207180002612
